host,record_type,path,run_id,variant,seed,status,checkpoint,prediction_dir,original_metric_protocol,best_validation_json,evaluation_json,n_logged_rows,last_row_json,minimum_logged_selection_metric,minimum_logged_row_json
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS22_C0_CheckpointSmoke_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{""epoch"": ""1"", ""ER_macro"": ""0.9694289394589953"", ""F_macro"": ""0.004489436073828625"", ""LE_macro"": ""139.61925059101557"", ""LR_macro"": ""0.019021157943446654"", ""SELD_scr_macro"": ""0.9303952121812848"", ""ER_micro"": ""0.9694289394589953"", ""F_micro"": ""0.012671594508975714"", ""LE_micro"": ""56.84741880457571"", ""LR_micro"": ""0.053069987118935166"", ""SELD_scr_micro"": ""0.8048765877974596""}",SELD_scr_macro,"{""epoch"": ""1"", ""ER_macro"": ""0.9694289394589953"", ""F_macro"": ""0.004489436073828625"", ""LE_macro"": ""139.61925059101557"", ""LR_macro"": ""0.019021157943446654"", ""SELD_scr_macro"": ""0.9303952121812848"", ""ER_micro"": ""0.9694289394589953"", ""F_micro"": ""0.012671594508975714"", ""LE_micro"": ""56.84741880457571"", ""LR_micro"": ""0.053069987118935166"", ""SELD_scr_micro"": ""0.8048765877974596""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS22_C0_OfficialEINV2_seed2026/checkpoints/metrics_statistics.csv,,,,HEADER_ONLY_NO_METRICS,,,as_recorded_NOT_relabelled,,,0,{},,
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS22_C0_RealOnly_CkptFix_IOtuned_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,80,"{""epoch"": ""80"", ""ER_macro"": ""0.8138256762559039"", ""F_macro"": ""0.19420736734724"", ""LE_macro"": ""41.39770831874694"", ""LR_macro"": ""0.43648038282967366"", ""SELD_scr_macro"": ""0.6032812986291183"", ""ER_micro"": ""0.8138256762559039"", ""F_micro"": ""0.301721922384991"", ""LE_micro"": ""29.51520117568266"", ""LR_micro"": ""0.5772303595206392"", ""SELD_scr_micro"": ""0.5247116835537944""}",SELD_scr_macro,"{""epoch"": ""64"", ""ER_macro"": ""0.8545298411335337"", ""F_macro"": ""0.2124649623922714"", ""LE_macro"": ""42.86295508861043"", ""LR_macro"": ""0.479894206265537"", ""SELD_scr_macro"": ""0.6000745501864457"", ""ER_micro"": ""0.8545298411335337"", ""F_micro"": ""0.2957378950420412"", ""LE_micro"": ""30.750232986336364"", ""LR_micro"": ""0.6072742474916388"", ""SELD_scr_micro"": ""0.5305880815754306""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS22_C0_RealOnly_CkptFix_seed2026/checkpoints/metrics_statistics.csv,,,,HEADER_ONLY_NO_METRICS,,,as_recorded_NOT_relabelled,,,0,{},,
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS23_C0_OfficialEINV2_seed2026/checkpoints/metrics_statistics.csv,,,,HEADER_ONLY_NO_METRICS,,,as_recorded_NOT_relabelled,,,0,{},,
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/STARSS_OfficialEINV2/results/out_train/ein_seld/STARSS23_C0_RealOnly_CkptFix_IOtuned_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,80,"{""epoch"": ""80"", ""ER_macro"": ""0.7757272266921735"", ""F_macro"": ""0.20707848606215815"", ""LE_macro"": ""41.709434294512434"", ""LR_macro"": ""0.4332589679813782"", ""SELD_scr_macro"": ""0.5917772130156487"", ""ER_micro"": ""0.7757272266921735"", ""F_micro"": ""0.3411331778982556"", ""LE_micro"": ""26.394522896898014"", ""LR_micro"": ""0.5598127789267443"", ""SELD_scr_micro"": ""0.5053543770458184""}",SELD_scr_macro,"{""epoch"": ""78"", ""ER_macro"": ""0.7868114555786868"", ""F_macro"": ""0.20605255157292188"", ""LE_macro"": ""30.934092478175902"", ""LR_macro"": ""0.4390697558671176"", ""SELD_scr_macro"": ""0.5783863043654617"", ""ER_micro"": ""0.7868114555786868"", ""F_micro"": ""0.33836555066570106"", ""LE_micro"": ""26.399295351581333"", ""LR_micro"": ""0.5617751157092296"", ""SELD_scr_micro"": ""0.5083333852892464""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Eval_Pilot_C0_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.6074652909490934"", ""F20"": ""0.5783592644978782"", ""LE20"": ""14.248039303233568"", ""LR20"": ""0.6725601131541725"", ""seld20"": ""0.3589254218009739"", ""ER19"": ""0.5275663206459055"", ""F19"": ""0.6736659811667929"", ""LE19"": ""11.982540827091833"", ""LR19"": ""0.7243916666666667"", ""seld19"": ""0.2990195860185168""}",seld20,"{"""": ""0"", ""ER20"": ""0.6074652909490934"", ""F20"": ""0.5783592644978782"", ""LE20"": ""14.248039303233568"", ""LR20"": ""0.6725601131541725"", ""seld20"": ""0.3589254218009739"", ""ER19"": ""0.5275663206459055"", ""F19"": ""0.6736659811667929"", ""LE19"": ""11.982540827091833"", ""LR19"": ""0.7243916666666667"", ""seld19"": ""0.2990195860185168""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Eval_Pilot_E0_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.34375237083681054"", ""F20"": ""0.7451283040710012"", ""LE20"": ""9.906898718279168"", ""LR20"": ""0.8032413660042445"", ""seld20"": ""0.21260525674355674"", ""ER19"": ""0.29096501345636294"", ""F19"": ""0.8045940966641839"", ""LE19"": ""9.889190769101818"", ""LR19"": ""0.7864083333333334"", ""seld19"": ""0.1887256330440195""}",seld20,"{"""": ""0"", ""ER20"": ""0.34375237083681054"", ""F20"": ""0.7451283040710012"", ""LE20"": ""9.906898718279168"", ""LR20"": ""0.8032413660042445"", ""seld20"": ""0.21260525674355674"", ""ER19"": ""0.29096501345636294"", ""F19"": ""0.8045940966641839"", ""LE19"": ""9.889190769101818"", ""LR19"": ""0.7864083333333334"", ""seld19"": ""0.1887256330440195""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_eval/ein_seld/Eval_Pilot_C1_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5925954024732569"", ""F20"": ""0.5697737556561084"", ""LE20"": ""15.12895409600676"", ""LR20"": ""0.6678733031674208"", ""seld20"": ""0.3597495221568857"", ""ER19"": ""0.5117262591311034"", ""F19"": ""0.6691295995271167"", ""LE19"": ""12.91651131792525"", ""LR19"": ""0.720525"", ""seld19"": ""0.2984575139536706""}",seld20,"{"""": ""0"", ""ER20"": ""0.5925954024732569"", ""F20"": ""0.5697737556561084"", ""LE20"": ""15.12895409600676"", ""LR20"": ""0.6678733031674208"", ""seld20"": ""0.3597495221568857"", ""ER19"": ""0.5117262591311034"", ""F19"": ""0.6691295995271167"", ""LE19"": ""12.91651131792525"", ""LR19"": ""0.720525"", ""seld19"": ""0.2984575139536706""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_eval/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2026_r1/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5682336832496577"", ""F20"": ""0.5983947255267306"", ""LE20"": ""11.99945910713444"", ""LR20"": ""0.6657589221728536"", ""seld20"": ""0.34268592431409406"", ""ER19"": ""0.5145900880037054"", ""F19"": ""0.6670082717224214"", ""LE19"": ""10.555735947488781"", ""LR19"": ""0.7418333333333333"", ""seld19"": ""0.2910978651084999""}",seld20,"{"""": ""0"", ""ER20"": ""0.5682336832496577"", ""F20"": ""0.5983947255267306"", ""LE20"": ""11.99945910713444"", ""LR20"": ""0.6657589221728536"", ""seld20"": ""0.34268592431409406"", ""ER19"": ""0.5145900880037054"", ""F19"": ""0.6670082717224214"", ""LE19"": ""10.555735947488781"", ""LR19"": ""0.7418333333333333"", ""seld19"": ""0.2910978651084999""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2026_r1/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5632131446827933"", ""F20"": ""0.6063692440109022"", ""LE20"": ""11.143502952367975"", ""LR20"": ""0.6648974322191936"", ""seld20"": ""0.3384637045470188"", ""ER19"": ""0.51428130307241"", ""F19"": ""0.6656902233614059"", ""LE19"": ""9.827835722920478"", ""LR19"": ""0.7408166666666667"", ""seld19"": ""0.29059337509847394"", ""velocity_l2_mae"": ""0.15447618057521093"", ""velocity_cosine"": ""0.4876905572054932""}",seld20,"{""epoch"": ""82"", ""ER20"": ""0.5518028297581014"", ""F20"": ""0.6103455739124161"", ""LE20"": ""11.253011843763948"", ""LR20"": ""0.6716687107712285"", ""seld20"": ""0.333076319384953"", ""ER19"": ""0.5011579434923575"", ""F19"": ""0.6730967456928286"", ""LE19"": ""9.831792247933052"", ""LR19"": ""0.7441"", ""seld19"": ""0.28464556646090033"", ""velocity_l2_mae"": ""0.15381512300457773"", ""velocity_cosine"": ""0.4876182683928346""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.6147877681424008"", ""F20"": ""0.5441091954022987"", ""LE20"": ""15.73489532097034"", ""LR20"": ""0.6570402298850574"", ""seld20"": ""0.37526360699288663"", ""ER19"": ""0.5224641037517369"", ""F19"": ""0.6584864070536369"", ""LE19"": ""11.37425099372465"", ""LR19"": ""0.7215166666666667"", ""seld19"": ""0.3014128283324759"", ""velocity_l2_mae"": ""0.15515618015615326"", ""velocity_cosine"": ""0.45937867884311684""}",seld20,"{""epoch"": ""42"", ""ER20"": ""0.5916628632283585"", ""F20"": ""0.5566419172241417"", ""LE20"": ""16.822046915368205"", ""LR20"": ""0.6776446372123796"", ""seld20"": ""0.36270803124708184"", ""ER19"": ""0.4854099119962946"", ""F19"": ""0.6796247654784239"", ""LE19"": ""12.862801620486097"", ""LR19"": ""0.71285"", ""seld19"": ""0.29109878888014284"", ""velocity_l2_mae"": ""0.17704421364092707"", ""velocity_cosine"": ""0.36361404662979047""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/RB05_C1_CausalEINV2_Velocity_lambda005_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.6141792180130838"", ""F20"": ""0.5546146730235535"", ""LE20"": ""15.299941116049732"", ""LR20"": ""0.6630612680566424"", ""seld20"": ""0.37037573744995766"", ""ER19"": ""0.5240080284082137"", ""F19"": ""0.6623461734508118"", ""LE19"": ""11.159484055176382"", ""LR19"": ""0.7304333333333334"", ""seld19"": ""0.29830641381598433"", ""velocity_l2_mae"": ""0.15433071665690934"", ""velocity_cosine"": ""0.4633700054688866""}",seld20,"{""epoch"": ""70"", ""ER20"": ""0.5835995740149095"", ""F20"": ""0.5659300453680667"", ""LE20"": ""15.061723713972183"", ""LR20"": ""0.6723254792916726"", ""seld20"": ""0.3572550730526428"", ""ER19"": ""0.49529102979774586"", ""F19"": ""0.6731372256234133"", ""LE19"": ""11.454086772862306"", ""LR19"": ""0.7225666666666667"", ""seld19"": ""0.2908052382281141"", ""velocity_l2_mae"": ""0.15969362840751664"", ""velocity_cosine"": ""0.4440028692310216""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_eval/ein_seld/Eval_Pilot_C2_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5837189894545178"", ""F20"": ""0.5761601324837095"", ""LE20"": ""15.395702935397763"", ""LR20"": ""0.6830111243114806"", ""seld20"": ""0.35251985390844"", ""ER19"": ""0.501038062283737"", ""F19"": ""0.6822371561822921"", ""LE19"": ""12.269443391914383"", ""LR19"": ""0.724925"", ""seld19"": ""0.2905098701252423""}",seld20,"{"""": ""0"", ""ER20"": ""0.5837189894545178"", ""F20"": ""0.5761601324837095"", ""LE20"": ""15.395702935397763"", ""LR20"": ""0.6830111243114806"", ""seld20"": ""0.35251985390844"", ""ER19"": ""0.501038062283737"", ""F19"": ""0.6822371561822921"", ""LE19"": ""12.269443391914383"", ""LR19"": ""0.724925"", ""seld19"": ""0.2905098701252423""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_eval/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2026_r1/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.616309143465693"", ""F20"": ""0.5439505107178824"", ""LE20"": ""15.757009208617463"", ""LR20"": ""0.6554452596748668"", ""seld20"": ""0.3761130782802046"", ""ER19"": ""0.5241624208738613"", ""F19"": ""0.6576490480041166"", ""LE19"": ""12.570542293442674"", ""LR19"": ""0.727"", ""seld19"": ""0.30233742973610656""}",seld20,"{"""": ""0"", ""ER20"": ""0.616309143465693"", ""F20"": ""0.5439505107178824"", ""LE20"": ""15.757009208617463"", ""LR20"": ""0.6554452596748668"", ""seld20"": ""0.3761130782802046"", ""ER19"": ""0.5241624208738613"", ""F19"": ""0.6576490480041166"", ""LE19"": ""12.570542293442674"", ""LR19"": ""0.727"", ""seld19"": ""0.30233742973610656""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2026_r1/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.6290886961813479"", ""F20"": ""0.5415629666500746"", ""LE20"": ""15.194022052106849"", ""LR20"": ""0.6503590983431699"", ""seld20"": ""0.38039446620272976"", ""ER19"": ""0.5383665277134476"", ""F19"": ""0.6536535810173426"", ""LE19"": ""11.325617335030268"", ""LR19"": ""0.73605"", ""seld19"": ""0.3028957607504572"", ""jepa_loss_100ms"": ""0.04803290515345462"", ""jepa_loss_300ms"": ""0.08782639746811796"", ""jepa_loss_500ms"": ""0.11198963708382972"", ""target_latent_std_mean"": ""0.8705611853165671"", ""target_latent_std_min"": ""0.4969585617924323"", ""target_latent_cov_offdiag_abs_mean"": ""0.1443383702004148"", ""target_latent_pair_cosine_mean"": ""0.2240056175832989""}",seld20,"{""epoch"": ""54"", ""ER20"": ""0.6010953902327705"", ""F20"": ""0.5515392973560302"", ""LE20"": ""15.22586153662934"", ""LR20"": ""0.6625135820354944"", ""seld20"": ""0.36790765762229666"", ""ER19"": ""0.5084143893777984"", ""F19"": ""0.6639004149377592"", ""LE19"": ""12.241788253121674"", ""LR19"": ""0.7286166666666667"", ""seld19"": ""0.29597681062823433"", ""jepa_loss_100ms"": ""0.05652099760605934"", ""jepa_loss_300ms"": ""0.09149679668406223"", ""jepa_loss_500ms"": ""0.11585039058898358"", ""target_latent_std_mean"": ""0.894899358407935"", ""target_latent_std_min"": ""0.4642480406004994"", ""target_latent_cov_offdiag_abs_mean"": ""0.18561137146306994"", ""target_latent_pair_cosine_mean"": ""0.17358561148374757""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.6199604442415944"", ""F20"": ""0.5468015386807237"", ""LE20"": ""14.733095215075553"", ""LR20"": ""0.6502350762216839"", ""seld20"": ""0.3761935895779571"", ""ER19"": ""0.5368226030569708"", ""F19"": ""0.6505936339136134"", ""LE19"": ""11.155760458216449"", ""LR19"": ""0.72845"", ""seld19"": ""0.3049388540333622"", ""jepa_loss_100ms"": ""0.04673625661575414"", ""jepa_loss_300ms"": ""0.08524867713926955"", ""jepa_loss_500ms"": ""0.11047326698106655"", ""target_latent_std_mean"": ""0.8745776525051432"", ""target_latent_std_min"": ""0.5014001120672705"", ""target_latent_cov_offdiag_abs_mean"": ""0.1509496407484031"", ""target_latent_pair_cosine_mean"": ""0.20159335589411168""}",seld20,"{""epoch"": ""70"", ""ER20"": ""0.5950098889396014"", ""F20"": ""0.5555718046212342"", ""LE20"": ""14.339201067719841"", ""LR20"": ""0.6560397777127814"", ""seld20"": ""0.36576513368989616"", ""ER19"": ""0.5098039215686274"", ""F19"": ""0.657311338359334"", ""LE19"": ""10.804601834387292"", ""LR19"": ""0.7279333333333333"", ""seld19"": ""0.29614620390563906"", ""jepa_loss_100ms"": ""0.06041162635417695"", ""jepa_loss_300ms"": ""0.09626148007017502"", ""jepa_loss_500ms"": ""0.12116868968339677"", ""target_latent_std_mean"": ""0.8955054634025934"", ""target_latent_std_min"": ""0.5121188187312978"", ""target_latent_cov_offdiag_abs_mean"": ""0.17167194424768484"", ""target_latent_pair_cosine_mean"": ""0.15999506437532313""}"
RB05,training_curve,/home/zhanghc/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/RB05_C2_CausalEINV2_JEPA_lambda005_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5639738323444393"", ""F20"": ""0.6059212417361309"", ""LE20"": ""10.60493715338266"", ""LR20"": ""0.665708536935901"", ""seld20"": ""0.3378150927978"", ""ER19"": ""0.5127373784159333"", ""F19"": ""0.6677433563353398"", ""LE19"": ""10.026312165749925"", ""LR19"": ""0.74395"", ""seld19"": ""0.2891864390836899"", ""jepa_loss_100ms"": ""0.035878522182874226"", ""jepa_loss_300ms"": ""0.06681375986242548"", ""jepa_loss_500ms"": ""0.08745032782725831"", ""target_latent_std_mean"": ""0.8712778267175123"", ""target_latent_std_min"": ""0.5374108246064714"", ""target_latent_cov_offdiag_abs_mean"": ""0.17480695286460202"", ""target_latent_pair_cosine_mean"": ""0.2202271962214516""}",seld20,"{""epoch"": ""60"", ""ER20"": ""0.5434352654799939"", ""F20"": ""0.606922851276034"", ""LE20"": ""11.540012461534344"", ""LR20"": ""0.6771780580815487"", ""seld20"": ""0.33086138411606714"", ""ER19"": ""0.48170449282075034"", ""F19"": ""0.6780447638296279"", ""LE19"": ""11.147622479896215"", ""LR19"": ""0.7392333333333333"", ""seld19"": ""0.28158940791430315"", ""jepa_loss_100ms"": ""0.04484686140525848"", ""jepa_loss_300ms"": ""0.07499617686931123"", ""jepa_loss_500ms"": ""0.09701037177063049"", ""target_latent_std_mean"": ""0.8843877862390417"", ""target_latent_std_min"": ""0.4709521099022758"", ""target_latent_cov_offdiag_abs_mean"": ""0.1927628471121756"", ""target_latent_pair_cosine_mean"": ""0.18907206805380497""}"
RB05,evaluation_table,/home/zhanghc/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Eval_Pilot_C3_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}",seld20,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}"
