family,context,variant,weight,seed,split,config,checkpoint,prediction_dir,profile,ER20,F20,LE_CD,LF_CD,SELD_LF,LR_CD,SELD_LR
Multi-ACCDOA,noncausal,A0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,dcase2020_source,0.5464684014869888,0.543359661265369,15.302024187462534,0.679586352902858,0.3521334082011661,,
Multi-ACCDOA,noncausal,A0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,dcase2020_web_lr,0.5464684014869888,0.543359661265369,15.302024187462534,,,0.6331841286700554,0.36373396425936677
Multi-ACCDOA,noncausal,A0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,dcase2023_micro,0.5306380760926216,0.5383597353118107,15.366948323202687,,,0.6233054300318542,0.3635862114694651
Multi-ACCDOA,noncausal,A0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,dcase2023_macro,0.5306380760926216,0.5004923719123678,14.142055018927385,,,0.5516395674653515,0.3892682772605692
Multi-ACCDOA,causal,C0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_20260902122653_test,dcase2020_source,0.6165693043016464,0.493994778067885,15.398705591396132,0.6155452902189192,0.3981444001028718,,
Multi-ACCDOA,causal,C0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_20260902122653_test,dcase2020_web_lr,0.6165693043016464,0.493994778067885,15.398705591396132,,,0.5812912525605037,0.4067079095174757
Multi-ACCDOA,causal,C0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_20260902122653_test,dcase2023_micro,0.6120914302732484,0.49002217294900224,15.444784744303728,,,0.5725083364208966,0.4088413201484814
Multi-ACCDOA,causal,C0,0,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_20260902122653_test,dcase2023_macro,0.6120914302732484,0.43512449624964383,26.47055625858186,,,0.5064026681836572,0.4544057279302394
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_source,0.551399742052955,0.5358890701468189,15.247370585556528,0.6668026101141925,0.3583539190390367,,
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_web_lr,0.551399742052955,0.5358890701468189,15.247370585556528,,,0.6202109096426675,0.37000184415691795
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_micro,0.5418062690789963,0.5308091161220306,15.309344388779671,,,0.6103202846975089,0.37143219538261374
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_macro,0.5418062690789963,0.49210762832747834,14.204040174359687,,,0.5420843230612276,0.3966314129980722
EINV2,causal,C1,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2027/checkpoints/rabbit02_gpu0_c1_seed2027_epoch_48.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,dcase2020_source,0.6084515590622867,0.5744635649033354,15.570491420821224,0.6762977126265843,0.36104825291201015,,
EINV2,causal,C1,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2027/checkpoints/rabbit02_gpu0_c1_seed2027_epoch_48.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,dcase2020_web_lr,0.6084515590622867,0.5744635649033354,15.570491420821224,,,0.7245277293073363,0.3489907487418221
EINV2,causal,C1,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2027/checkpoints/rabbit02_gpu0_c1_seed2027_epoch_48.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,dcase2023_micro,0.6546050182413818,0.5619246432360289,15.579016214192949,,,0.7165727838719241,0.36566442030306967
EINV2,causal,C1,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2027/checkpoints/rabbit02_gpu0_c1_seed2027_epoch_48.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,dcase2023_macro,0.6546050182413818,0.5714103570905306,13.993872125585577,,,0.69173660163934,0.3673004483856356
EINV2,causal,C2,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2027/checkpoints/rabbit02_gpu1_c2_seed2027_epoch_75.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,dcase2020_source,0.588726196798422,0.5863799283154121,12.83634507259131,0.6548387096774193,0.3547051467466633,,
EINV2,causal,C2,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2027/checkpoints/rabbit02_gpu1_c2_seed2027_epoch_75.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,dcase2020_web_lr,0.588726196798422,0.5863799283154121,12.83634507259131,,,0.6930430164630909,0.34515407005024545
EINV2,causal,C2,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2027/checkpoints/rabbit02_gpu1_c2_seed2027_epoch_75.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,dcase2023_micro,0.6366614548432731,0.571959913214175,12.791185390342767,,,0.6877552535828321,0.3620021072759314
EINV2,causal,C2,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2027/checkpoints/rabbit02_gpu1_c2_seed2027_epoch_75.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,dcase2023_macro,0.6366614548432731,0.5739848613760545,11.610352223343028,,,0.6613989210822815,0.3664449072953218
Multi-ACCDOA,causal,C1_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_source,0.6237007814278127,0.48432397126061383,15.393324215710228,0.600097975179621,0.40619932571315875,,
Multi-ACCDOA,causal,C1_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_web_lr,0.6237007814278127,0.48432397126061383,15.393324215710228,,,0.5576208178438662,0.41681861504709744
Multi-ACCDOA,causal,C1_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_micro,0.6146228873501601,0.48052837179332286,15.42352840392656,,,0.5490545050055617,0.4176815698654947
Multi-ACCDOA,causal,C1_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/40_promoted_v2_C1_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_macro,0.6146228873501601,0.3996208816357777,38.31978235602703,,,0.45663428926271254,0.49281384905184383
Multi-ACCDOA,causal,C2_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_source,0.6255974508762613,0.4838272785213511,15.325843134339815,0.6054811982154238,0.4053581367770102,,
Multi-ACCDOA,causal,C2_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_web_lr,0.6255974508762613,0.4838272785213511,15.325843134339815,,,0.5765875123283514,0.4125815582487783
Multi-ACCDOA,causal,C2_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_micro,0.6256421710967166,0.4802799732609807,15.366973457924912,,,0.5675936225435669,0.41578516251460457
Multi-ACCDOA,causal,C2_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/41_promoted_v2_C2_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2023_macro,0.6256421710967166,0.4222454947879283,14.147579493994318,,,0.5053142476595338,0.44417002312619464
EINV2,causal,C3,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,dcase2020_source,0.6094378271754799,0.59083452584552,13.103149628041248,0.6639209800705036,0.3568693992426991,,
EINV2,causal,C3,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,dcase2020_web_lr,0.6094378271754799,0.59083452584552,13.103149628041248,,,0.7215689249677566,0.3424574130183859
EINV2,causal,C3,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,dcase2023_micro,0.6701660338023975,0.5747518299408403,13.049226934676337,,,0.715993465993466,0.3629791107651844
EINV2,causal,C3,0.2,2027,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,dcase2023_macro,0.6701660338023975,0.5781107877797567,11.89912631712274,,,0.6946040662158243,0.3658893592810413
Multi-ACCDOA,causal,C3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/42_supplemental_v2_C3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_source,0.6177831727486534,0.48737507648378536,14.453141255170166,0.5878849683867019,0.4057045892683889,,
Multi-ACCDOA,causal,C3_lambda005,0.05,2027,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/42_supplemental_v2_C3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,dcase2020_web_lr,0.6177831727486534,0.48737507648378536,14.453141255170166,,,0.5466960018208027,0.41600183090986376
